word,success_rate,offered,correct,wrong,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket
tornado,70,10,7,3,15346,7867,NN,10,0.085106383,8,11,0,tornado,56864,3
torrent,50,8,4,4,15633,9277,NN,7,0.063829787,9,7,18.18181818,torrent,45296,5
torso,57.14285714,7,4,3,15463,9718,NN,7,0.085106383,8,11,0,torso,54724,5
tortilla,50,6,3,3,15703,10119,NN,11,0.042553191,9,11,0,tortilla,28513,5
toss,40,10,4,6,14124,4337,NN,12,0.14893617,6,8,45.45454545,toss,109426,6
tossed,33.33333333,3,1,2,13562,4337,VBN,10,0.212765957,5,8,54.54545455,toss,71998,7
tosses,33.33333333,24,8,16,12620,4337,NNS,81,0.425531915,2,7,81.81818182,toss,11941,7
tossing,22.22222222,9,2,7,13543,4337,VBG,12,0.212765957,5,8,54.54545455,toss,38646,8
total,66.66666667,6,4,2,9748,5547,JJ,9,0.170212766,6,11,0,total,1631997,4
totaled,33.33333333,3,1,2,18055,5547,V,0,0,6,8,45.45454545,total,33880,7
totaling,25,4,1,3,18054,5547,V,0,0,6,8,45.45454545,total,39329,8
totally,33.33333333,6,2,4,12724,1676,RB,42,0.382978723,3,2,72.72727273,totally,845531,7
totals,50,4,2,2,16927,5547,N,0,0,6,7,45.45454545,total,40957,5
touch,60,20,12,8,9769,5708,NN,80,0.617021277,2,3,81.81818182,touch,724692,4
touched,33.33333333,9,3,6,12800,1878,VBN,22,0.361702128,3,1,72.72727273,touch,189591,7
touches,100,4,4,0,12728,1878,NNS,41,0.382978723,3,3,72.72727273,touch,85202,0
touching,44.11764706,34,15,19,13919,10148,VBG,11,0.170212766,6,4,45.45454545,touch,129968,6
touching,44.11764706,34,15,19,16968,3154,VBG,11,0.170212766,2,4,45.45454545,touch,129968,6
tough,21.73913043,23,5,18,12572,1653,JJ,45,0.468085106,2,6,81.81818182,tough,713405,8
tougher,4.545454545,22,1,21,16880,1653,NN,1,0.021276596,2,6,81.81818182,tough,79374,10
toughest,0,26,0,26,16881,1653,NN,2,0.042553191,2,11,0,tough,70847,10
tour,60,5,3,2,11150,1160,NN,19,0.191489362,5,8,54.54545455,tour,1033070,4
toured,33.33333333,3,1,2,18119,1160,V,0,0,5,6,54.54545455,tour,43215,7
touring,14.28571429,7,1,6,18118,1160,VBG,3,0.063829787,5,5,54.54545455,tour,77743,9
tournament,40,5,2,3,15755,2186,NN,7,0.042553191,9,6,18.18181818,tournament,511862,6
tournaments,28.57142857,7,2,5,17099,2186,N,0,0,9,9,18.18181818,tournament,102483,8
tours,16.66666667,6,1,5,16619,1160,N,0,0,5,11,0,tour,312733,9
tow,37.5,8,3,5,13764,9027,NN,58,0.170212766,3,3,72.72727273,tow,31584,7
toward,29.62962963,27,8,19,10773,1456,IN,285,0.574468085,1,3,90.90909091,toward,1010952,8
towards,19.04761905,21,4,17,12475,1098,NNS,240,0.531914894,1,3,90.90909091,towards,1418778,9
towel,50,12,6,6,10681,3804,NN,12,0.191489362,5,3,54.54545455,towel,169401,5
towels,20,10,2,8,17674,3804,NNS,3,0.042553191,5,5,54.54545455,towel,114232,8
tower,53.84615385,26,14,12,10921,2272,NN,131,0.510638298,1,1,90.90909091,tower,472120,5
towering,75,4,3,1,14815,12828,VBG,11,0.106382979,7,9,36.36363636,towering,33424,3
towers,28.57142857,7,2,5,14174,2272,NNS,10,0.14893617,6,3,45.45454545,tower,114494,8
towing,60,5,3,2,18195,9027,VBG,6,0.042553191,3,7,72.72727273,tow,40718,4
town,66.66666667,6,4,2,10174,766,NN,112,0.021276596,11,9,0,town,1774115,4
towns,33.33333333,3,1,2,16382,766,N,0,0,11,9,0,town,265801,7
townsfolk,8.333333333,12,1,11,15555,30652,NN,10,0.063829787,8,8,27.27272727,townsfolk,4428,10
toxic,88.88888889,9,8,1,11879,4326,NN,5,0.063829787,9,2,18.18181818,toxic,232861,2
toy,60.86956522,23,14,9,12959,2472,NN,141,0.29787234,2,4,81.81818182,toy,231296,4
toys,61.53846154,26,16,10,10762,2472,NNS,369,0.212765957,1,1,90.90909091,toy,295668,4
track,15.78947368,19,3,16,12883,2159,NN,70,0.319148936,2,4,81.81818182,track,1485524,9
tracked,20.68965517,29,6,23,17090,2159,NNS,1,0.021276596,2,4,81.81818182,track,91709,8
tracker,28.57142857,7,2,5,15658,7651,NN,23,0.042553191,7,9,36.36363636,tracker,59479,8
tracking,26.66666667,30,8,22,14796,4619,VBG,12,0.106382979,7,7,36.36363636,track,75802,8
tracking,26.66666667,30,8,22,17091,2159,VBG,12,0.106382979,2,7,36.36363636,track,75802,8
tracks,71.42857143,7,5,2,13068,2159,NNS,31,0.276595745,3,5,72.72727273,track,457700,3
tract,20,5,1,4,12089,5609,NNS,0,0,10,10,9.090909091,tract,129483,8
traction,25,8,2,6,14486,6121,NN,9,0.127659574,7,4,36.36363636,traction,132825,8
tractor,55.55555556,9,5,4,15284,6560,NN,16,0.085106383,6,11,0,tractor,84810,5
tractors,57.14285714,7,4,3,15678,6560,NNS,14,0.042553191,9,2,18.18181818,tractor,32472,5
trade,50,4,2,2,11569,2431,NN,6,0.106382979,8,10,27.27272727,trade,1202781,5
traded,14.28571429,7,1,6,17206,2431,VBN,2,0.042553191,8,5,27.27272727,trade,159604,9
trades,0,9,0,9,16611,2431,NNS,2,0.042553191,8,10,27.27272727,trade,160056,10
trading,37.5,8,3,5,17205,2431,NN,4,0.021276596,8,8,27.27272727,trade,182979,7
tradition,85.71428571,7,6,1,11151,2091,NN,6,0.127659574,8,5,27.27272727,tradition,446663,2
traditions,20,5,1,4,17058,2091,N,0,0,8,2,27.27272727,tradition,202777,8
traffic,42.85714286,7,3,4,9932,1290,NN,31,0.191489362,4,1,63.63636364,traffic,1174468,6
tragedy,85.71428571,7,6,1,11880,5282,NN,3,0.042553191,10,6,9.090909091,tragedy,148455,2
tragic,0,3,0,3,11152,6250,NN,4,0.063829787,9,7,18.18181818,tragic,128235,10
trail,42.85714286,7,3,4,10175,5321,NN,33,0.340425532,3,5,72.72727273,trail,682915,6
trailing,21.42857143,14,3,11,18022,5321,VBG,6,0.127659574,3,7,27.27272727,trail,30773,8
trailing,21.42857143,14,3,11,14678,12151,VBG,6,0.127659574,8,7,27.27272727,trail,30773,8
trails,23.52941176,17,4,13,16845,5321,NNS,5,0.085106383,3,5,72.72727273,trail,228402,8
trails,23.52941176,17,4,13,18021,5321,NNS,5,0.085106383,3,5,72.72727273,trail,228402,8
train,51.85185185,27,14,13,9695,1833,NN,103,0.340425532,2,1,81.81818182,train,357236,5
trained,50,28,14,14,13302,7840,VBN,22,0.234042553,4,5,63.63636364,train,388515,5
trained,50,28,14,14,16789,1833,VBN,22,0.234042553,2,5,63.63636364,train,388515,5
training,28.125,32,9,23,16790,1833,NN,59,0.212765957,2,2,72.72727273,training,2939038,8
training,28.125,32,9,23,13381,506,NN,59,0.212765957,3,2,72.72727273,training,2939038,8
trains,47.61904762,42,20,22,16791,1833,NNS,2,0.042553191,2,1,81.81818182,train,63551,6
trains,47.61904762,42,20,22,16956,1833,NNS,2,0.042553191,2,1,81.81818182,train,63551,6
trait,25,8,2,6,11537,4181,NNS,0,0,10,11,0,trait,80477,8
traits,11.11111111,9,1,8,17777,4181,NNS,1,0.021276596,10,10,9.090909091,trait,164257,9
transfixed,0,5,0,5,15131,28070,NN,5,0.106382979,9,9,18.18181818,transfix,4798,10
transform,100,1,1,0,11538,2316,NN,6,0.085106383,9,5,18.18181818,transform,254968,0
transformed,0,5,0,5,13618,2316,VBN,18,0.191489362,5,5,54.54545455,transform,166017,10
transforming,20,5,1,4,17150,2316,VBG,3,0.042553191,6,5,45.45454545,transform,96105,8
transforms,33.33333333,3,1,2,13638,2316,NNS,16,0.191489362,5,7,54.54545455,transform,55066,7
transition,0,8,0,8,12090,9688,NN,6,0.042553191,9,7,18.18181818,transition,521856,10
transitioning,0,6,0,6,18300,9688,V,0,0,9,9,18.18181818,transition,48435,10
transitions,22.22222222,9,2,7,17106,9688,NNS,3,0.063829787,9,5,18.18181818,transition,88496,8
translate,20,5,1,4,11281,2816,NN,3,0.063829787,9,3,18.18181818,translate,162899,8
translated,22.22222222,9,2,7,17351,2816,V,0,0,9,11,0,translate,152042,8
translates,0,4,0,4,17352,2816,V,0,0,9,8,18.18181818,translate,84500,10
translating,0,11,0,11,17353,2816,V,0,0,9,10,18.18181818,translate,44238,10
transport,66.66666667,3,2,1,11539,3828,NN,23,0.127659574,5,1,54.54545455,transport,485680,4
transportation,57.14285714,7,4,3,11830,2262,NN,3,0.063829787,9,4,18.18181818,transportation,588463,5
transported,71.42857143,7,5,2,17682,3828,VBN,2,0.042553191,5,4,54.54545455,transport,110534,3
transporting,15.38461538,13,2,11,17683,3828,V,0,0,5,5,54.54545455,transport,54460,9
trap,45.45454545,11,5,6,12976,4604,NN,37,0.29787234,3,1,72.72727273,trap,165620,6
trapped,45.83333333,24,11,13,12602,4604,VBN,49,0.446808511,2,1,81.81818182,trap,131187,6
trapping,14.28571429,7,1,6,15039,4604,VBG,6,0.106382979,8,8,27.27272727,trap,20070,9
traps,16.66666667,6,1,5,14169,4604,NNS,10,0.14893617,6,5,45.45454545,trap,101565,9
trash,50,18,9,9,13566,10109,NN,106,0.191489362,2,2,81.81818182,trash,166801,5
travel,40,10,4,6,10922,1207,NN,26,0.234042553,4,3,63.63636364,travel,905602,6
traveled,0,6,0,6,16422,1085,VBD,2,0.042553191,6,11,0,travel,155983,10
traveling,75,4,3,1,15369,843,VBG,9,0.085106383,8,8,27.27272727,travel,373231,3
travelled,27.27272727,11,3,8,16423,1085,NN,1,0.021276596,6,11,9.090909091,travel,102308,8
travelling,0,2,0,2,16421,1085,NN,3,0.063829787,6,8,45.45454545,travel,216394,10
travels,16.66666667,6,1,5,15324,1207,NNS,12,0.085106383,7,4,36.36363636,travel,102594,9
tray,100,3,3,0,10176,4320,NN,13,0.021276596,10,9,9.090909091,tray,175742,0
trays,33.33333333,6,2,4,17812,4320,NNS,2,0.042553191,10,9,9.090909091,tray,57866,7
treacherous,25,4,1,3,11540,15298,JJ,4,0.085106383,9,6,18.18181818,treacherous,23204,8
treadmill,0,4,0,4,15040,9529,NN,6,0.106382979,8,5,27.27272727,treadmill,49969,10
treasure,44.44444444,9,4,5,11032,4019,NN,28,0.170212766,4,1,63.63636364,treasure,176576,6
treasures,37.5,8,3,5,17742,4019,NNS,5,0.085106383,4,1,63.63636364,treasure,83498,7
treat,0,6,0,6,13031,3274,NN,19,0.29787234,4,5,63.63636364,treat,651086,10
treated,37.5,8,3,5,16481,3274,VBN,2,0.042553191,4,3,63.63636364,treat,676053,7
treating,33.33333333,6,2,4,16482,3274,VBG,1,0.021276596,4,11,0,treat,264086,7
treatment,28.57142857,7,2,5,10339,630,NN,1,0.021276596,10,8,9.090909091,treatment,2064901,8
treatments,40,5,2,3,16316,630,N,0,0,10,9,9.090909091,treatment,388887,6
treats,14.28571429,14,2,12,16483,3274,NNS,3,0.063829787,4,4,63.63636364,treat,91517,9
treats,14.28571429,14,2,12,17506,3274,NNS,3,0.063829787,4,4,63.63636364,treat,91517,9
tree,73.68421053,19,14,5,9588,850,NN,258,0.659574468,1,1,90.90909091,tree,1063893,3
trees,50,20,10,10,10735,850,NNS,72,0.361702128,2,1,81.81818182,tree,776962,5
tremble,20,10,2,8,10923,12487,JJ,7,0.106382979,8,6,27.27272727,tremble,10819,8
trembles,20,5,1,4,14934,12487,NNS,7,0.106382979,8,7,27.27272727,tremble,2427,8
trembling,20,5,1,4,14782,12487,VBG,14,0.106382979,6,7,45.45454545,tremble,16205,8
tremendous,66.66666667,3,2,1,15041,4212,JJ,6,0.106382979,8,9,27.27272727,tremendous,241795,4
trench,60,10,6,4,15336,8058,NN,11,0.085106383,7,6,36.36363636,trench,47942,4
trenches,12.5,8,1,7,18248,8058,N,0,0,7,8,36.36363636,trench,33364,9
trepidation,50,10,5,5,12091,22478,NN,1,0.021276596,10,9,9.090909091,trepidation,9475,5
triangle,75,4,3,1,10712,4630,NN,10,0.042553191,9,6,18.18181818,triangle,162787,3
triangles,12.5,8,1,7,17889,4630,N,0,0,9,4,18.18181818,triangle,46869,9
triangular,66.66666667,6,4,2,10709,12212,NN,1,0.021276596,10,11,0,triangular,36983,4
trick,33.33333333,3,1,2,10177,6140,NN,27,0.382978723,3,5,72.72727273,trick,307897,7
trickle,33.33333333,3,1,2,11881,18359,NN,1,0.021276596,10,4,9.090909091,trickle,10532,7
tricks,22.22222222,9,2,7,13928,6140,NNS,11,0.170212766,6,6,45.45454545,trick,187574,8
tried,34.48275862,29,10,19,12374,129,VBN,53,0.638297872,2,6,81.81818182,try,1830333,7
tries,31.03448276,29,9,20,12322,129,NNS,277,0.680851064,1,5,90.90909091,try,270631,7
trio,16.66666667,6,1,5,13916,6313,NN,11,0.170212766,6,7,45.45454545,trio,121069,9
trip,28.57142857,7,2,5,10178,5882,NN,33,0.021276596,8,4,27.27272727,trip,1406950,8
triple,50,6,3,3,14633,10125,NN,7,0.127659574,7,11,0,triple,132077,5
triplet,20,5,1,4,16097,NULL,NN,1,0.021276596,8,11,0,triplet,7338,8
triplets,12.5,8,1,7,15665,16750,NNS,18,0.042553191,8,9,27.27272727,triplet,11856,9
trips,22.22222222,9,2,7,12862,5882,NNS,24,0.340425532,3,7,72.72727273,trip,301023,8
triumph,33.33333333,6,2,4,11033,6836,NN,2,0.042553191,10,10,9.090909091,triumph,92815,7
trivial,66.66666667,6,4,2,11882,9243,,0,0,11,11,0,trivial,63500,4
troll,60,5,3,2,14746,7803,NN,21,0.106382979,5,11,0,troll,49186,4
trolls,22.22222222,9,2,7,14734,7803,NNS,37,0.106382979,4,11,0,troll,36862,8
trombone,28.57142857,7,2,5,10613,21427,,0,0,11,6,0,trombone,8655,8
troop,71.42857143,7,5,2,15928,NULL,NN,1,0.021276596,5,11,0,troop,53871,3
troops,60,5,3,2,14062,3318,NNS,20,0.14893617,5,4,54.54545455,troop,291971,4
trophies,25,4,1,3,15141,4795,NNS,5,0.106382979,9,11,0,trophy,46306,8
trophy,28.57142857,7,2,5,10403,4795,NN,20,0.191489362,4,6,63.63636364,trophy,153498,8
tropical,50,4,2,2,11282,4344,JJ,4,0.063829787,9,11,0,tropical,231465,5
trouble,33.33333333,18,6,12,12304,8099,NN,106,0.70212766,1,1,90.90909091,trouble,734997,7
troubled,0,1,0,1,18250,8099,JJ,4,0.085106383,3,6,72.72727273,trouble,31967,10
troubles,20,5,1,4,13703,8099,NNS,12,0.191489362,5,3,54.54545455,trouble,80635,8
truck,38.46153846,26,10,16,9773,1629,NN,245,0.319148936,1,2,90.90909091,truck,639914,7
trucks,32,25,8,17,13760,1629,NNS,118,0.170212766,2,1,81.81818182,truck,242718,7
TRUE,33.33333333,18,6,12,9581,564,JJ,179,0.808510638,1,11,90.90909091,TRUE,2714973,7
truly,50,2,1,1,12939,1270,RB,21,0.319148936,4,8,63.63636364,truly,1193133,5
trumpet,0,2,0,2,10616,9957,NN,5,0.085106383,9,6,18.18181818,trumpet,40307,10
trunk,75,4,3,1,10743,5092,NN,14,0.170212766,5,4,54.54545455,trunk,148499,3
trunks,33.33333333,9,3,6,15042,5092,NNS,6,0.106382979,8,8,27.27272727,trunk,33928,7
trust,42.10526316,19,8,11,12411,1873,NN,63,0.595744681,2,1,81.81818182,trust,700492,6
trusted,20,20,4,16,14641,5342,VBN,7,0.127659574,7,4,36.36363636,trust,92781,8
trusted,20,20,4,16,16965,1873,VBN,7,0.127659574,2,4,36.36363636,trust,92781,8
trusting,26.08695652,23,6,17,16966,1873,VBG,1,0.021276596,2,2,81.81818182,trust,37558,8
trusts,8.695652174,23,2,21,16950,1873,NNS,2,0.042553191,2,6,81.81818182,trust,67401,10
truth,37.03703704,27,10,17,12386,1349,NN,67,0.617021277,2,3,81.81818182,truth,1027139,7
truths,50,24,12,12,16715,1349,NNS,1,0.021276596,2,2,81.81818182,truth,78822,5
try,55,20,11,9,10493,129,VB,211,0.936170213,1,3,90.90909091,try,4438879,5
trying,56,25,14,11,12227,129,VBG,237,0.872340426,1,2,90.90909091,try,2957048,5
tub,25,4,1,3,10051,4689,NN,14,0.127659574,6,9,45.45454545,tub,168494,8
tube,40,5,2,3,9799,1968,NN,17,0.14893617,5,2,54.54545455,tube,503087,6
tubes,66.66666667,3,2,1,17002,1968,NNS,3,0.063829787,5,4,54.54545455,tube,191538,4
tuck,0,3,0,3,15961,NULL,NN,7,0.021276596,6,11,0,tuck,37858,10
tucked,25,4,1,3,14394,6074,NNS,12,0.127659574,6,5,45.45454545,tuck,80533,8
tucks,0,6,0,6,14817,6074,NNS,10,0.106382979,7,9,36.36363636,tuck,4184,10
tuesday,50,8,4,4,9969,29904,NN,3,0.021276596,11,6,0,tuesday,4755,5
tug,0,2,0,2,14217,14573,NN,9,0.14893617,6,9,45.45454545,tug,22679,10
tugs,60,5,3,2,13817,14573,NNS,17,0.170212766,5,9,54.54545455,tug,3820,4
tulip,50,4,2,2,10754,15304,NNS,0,0,9,6,18.18181818,tulip,7695,5
tumble,0,5,0,5,13792,10520,NN,22,0.170212766,4,7,63.63636364,tumble,18811,10
tumbles,30,10,3,7,12898,10520,NNS,33,0.319148936,3,4,72.72727273,tumble,3419,7
tumbling,0,6,0,6,13460,10520,VBG,17,0.212765957,5,6,54.54545455,tumble,14453,10
tune,0,5,0,5,13036,3946,NN,17,0.29787234,4,7,63.63636364,tune,106633,10
tuned,0,8,0,8,17443,3946,VBN,2,0.042553191,4,3,63.63636364,tune,164052,10
tunes,0,4,0,4,17720,3946,N,0,0,4,6,63.63636364,tune,21182,10
tuning,12.5,8,1,7,17444,3946,V,0,0,4,8,63.63636364,tune,94878,9
tunnel,54.83870968,31,17,14,12663,4095,NN,109,0.404255319,2,5,81.81818182,tunnel,188648,5
tunnels,50,4,2,2,14910,4095,NNS,8,0.106382979,8,5,27.27272727,tunnel,64990,5
turban,37.5,8,3,5,15671,23399,NN,16,0.042553191,8,11,0,turban,6416,7
turbulent,50,6,3,3,12092,13140,,0,0,11,8,0,turbulent,31882,5
turkey,40,5,2,3,10268,5345,NN,6,0.042553191,9,4,18.18181818,turkey,144021,6
turkeys,33.33333333,6,2,4,15772,5345,NNS,7,0.042553191,9,8,18.18181818,turkey,24267,7
turn,45.45454545,33,15,18,10023,295,NN,260,0.957446809,1,2,90.90909091,turn,2044184,6
turned,15,20,3,17,9575,295,VBD,42,0.531914894,2,6,81.81818182,turn,1427503,9
turning,14.81481481,27,4,23,12488,295,VBG,46,0.531914894,2,11,0,turn,586239,9
turns,45.45454545,33,15,18,12298,295,NNS,814,0.723404255,1,1,90.90909091,turn,716342,6
turtle,80,5,4,1,13575,5354,NN,39,0.191489362,3,1,72.72727273,turtle,90101,2
turtles,40,5,2,3,15642,5354,NNS,50,0.042553191,5,1,54.54545455,turtle,77881,6
twelve,57.14285714,7,4,3,9834,4268,NN,18,0.234042553,4,5,63.63636364,twelve,237337,5
twenty,57.14285714,7,4,3,11578,3830,NN,23,0.29787234,4,3,63.63636364,twenty,281218,5
twice,16.66666667,6,1,5,9775,1714,RB,25,0.404255319,3,3,72.72727273,twice,824502,9
twin,40,5,2,3,15402,3197,NN,8,0.085106383,8,5,27.27272727,twin,240756,6
twinkle,100,1,1,0,14912,24355,NN,8,0.106382979,8,7,27.27272727,twinkle,6169,0
twins,50,2,1,1,15307,3197,NNS,13,0.085106383,7,4,36.36363636,twin,123548,5
twirl,60,5,3,2,15143,36912,NN,5,0.106382979,9,8,18.18181818,twirl,4012,4
twirls,25,4,1,3,14384,36912,NNS,12,0.127659574,6,8,45.45454545,twirl,1001,8
twist,40,5,2,3,13921,5826,NN,11,0.170212766,6,2,45.45454545,twist,176898,6
twisted,14.28571429,14,2,12,13994,9156,VBN,9,0.170212766,6,8,45.45454545,twist,40364,9
twisted,14.28571429,14,2,12,18090,5826,VBN,9,0.170212766,5,8,45.45454545,twist,40364,9
twists,25,4,1,3,13377,5826,NNS,11,0.234042553,5,5,54.54545455,twist,51759,8
twitch,0,3,0,3,14350,16745,NN,17,0.127659574,5,10,54.54545455,twitch,19149,10
two,65.38461538,26,17,9,9531,92,CD,526,1,1,1,90.90909091,two,14465471,4
tycoon,50,6,3,3,12093,17776,,0,0,11,7,0,tycoon,14214,5
tying,50,8,4,4,17070,2831,V,0,0,3,7,72.72727273,tie,59143,5
type,60,5,3,2,11338,248,NN,20,0.29787234,4,2,63.63636364,type,3522139,4
typed,28.57142857,7,2,5,17696,248,V,0,0,5,3,54.54545455,type,52940,8
types,83.33333333,6,5,1,13999,248,NNS,9,0.170212766,6,4,45.45454545,type,1911291,2
typical,0,2,0,2,11153,1988,JJ,6,0.127659574,8,3,27.27272727,typical,686052,10
typing,23.52941176,17,4,13,17695,248,VBG,9,0.127659574,5,9,36.36363636,type,97827,8
typing,23.52941176,17,4,13,14496,10244,VBG,9,0.127659574,7,9,36.36363636,type,97827,8
ugly,50,4,2,2,10639,4745,RB,43,0.340425532,3,3,72.72727273,ugly,191820,5
ultimate,0,7,0,7,12094,2166,JJ,6,0.127659574,8,9,27.27272727,ultimate,623510,10
umbrella,50,4,2,2,14869,6503,NN,9,0.106382979,7,4,36.36363636,umbrella,97420,5
unable,33.33333333,3,1,2,13664,2113,JJ,14,0.191489362,5,5,54.54545455,unable,642917,7
unanimous,0,7,0,7,11541,12328,,0,0,11,11,0,unanimous,36273,10
unaware,33.33333333,6,2,4,14286,7230,NN,8,0.14893617,7,9,36.36363636,unaware,98742,7
unbelievable,0,7,0,7,13926,7611,JJ,11,0.170212766,6,8,45.45454545,unbelievable,89960,10
uncertainties,0,3,0,3,17822,4369,NNS,1,0.021276596,9,9,18.18181818,uncertainty,55418,10
uncertainty,18.18181818,11,2,9,11883,4369,NN,4,0.063829787,9,8,18.18181818,uncertainty,173791,9
uncharted,40,5,2,3,15596,14725,JJ,8,0.063829787,9,7,18.18181818,uncharted,25137,6
uncle,47.05882353,17,8,9,10179,4864,NN,104,0.191489362,2,6,81.81818182,uncle,172868,6
uncomfortable,100,4,4,0,10665,4650,JJ,19,0.255319149,4,3,63.63636364,uncomfortable,208284,0
uncomfortably,11.11111111,9,1,8,14629,21010,RB,7,0.127659574,7,8,36.36363636,uncomfortably,11522,9
unconscious,0,6,0,6,13181,7870,JJ,27,0.255319149,4,11,0,unconscious,84635,10
under,42.85714286,21,9,12,9635,229,IN,335,0.829787234,1,1,90.90909091,under,5780365,6
underground,16.66666667,6,1,5,13515,10994,NN,13,0.212765957,5,3,54.54545455,underground,147008,9
underneath,18.75,32,6,26,12611,7498,NN,38,0.446808511,2,5,81.81818182,underneath,142352,9
understand,42.10526316,19,8,11,12233,378,NN,139,0.85106383,1,2,90.90909091,understand,2810204,6
understanding,16.66666667,6,1,5,14270,378,VBG,8,0.14893617,7,6,36.36363636,understand,427181,9
understands,10,10,1,9,14188,378,NNS,10,0.14893617,6,5,45.45454545,understand,171157,9
understood,20,5,1,4,16213,378,NN,1,0.021276596,4,7,63.63636364,understand,386667,8
underwater,11.11111111,9,1,8,14064,11859,NN,19,0.14893617,5,2,54.54545455,underwater,79401,9
underwear,30.76923077,13,4,9,10269,8278,JJ,3,0.063829787,9,7,18.18181818,underwear,77305,7
uneasy,0,6,0,6,14893,13873,JJ,8,0.106382979,8,10,27.27272727,uneasy,28632,10
unfold,40,5,2,3,15037,6377,JJ,6,0.106382979,8,7,27.27272727,unfold,49332,6
unfolds,10,10,1,9,14673,6377,NNS,6,0.127659574,8,10,27.27272727,unfold,29118,9
unfortunate,33.33333333,9,3,6,14805,5987,NN,12,0.106382979,7,9,36.36363636,unfortunate,138107,7
unfortunately,12.5,8,1,7,13503,1575,RB,13,0.212765957,5,8,54.54545455,unfortunately,921838,9
ungainly,40,10,4,6,12095,35937,,0,0,11,10,0,ungainly,2766,6
unhappy,50,8,4,4,14259,6811,JJ,8,0.14893617,7,4,36.36363636,unhappy,108893,5
unharmed,25,4,1,3,13995,21283,JJ,9,0.170212766,6,7,45.45454545,unharmed,11165,8
unicorn,75,4,3,1,15272,10660,JJ,21,0.085106383,6,1,45.45454545,unicorn,35204,3
unicorns,40,5,2,3,15613,10660,NNS,7,0.063829787,9,8,18.18181818,unicorn,13052,6
uniform,66.66666667,6,4,2,13890,6094,NN,12,0.170212766,6,5,45.45454545,uniform,112865,4
uniforms,14.28571429,7,1,6,14862,5003,NNS,9,0.106382979,7,3,36.36363636,uniform,75315,9
unimpressed,0,7,0,7,14603,23824,JJ,7,0.127659574,7,5,36.36363636,unimpressed,8480,10
unique,33.33333333,3,1,2,11542,715,NN,4,0.063829787,9,10,18.18181818,unique,2163597,7
unison,40,5,2,3,14021,27271,NN,8,0.170212766,6,4,45.45454545,unison,19511,6
unit,50,4,2,2,11295,590,NN,10,0.14893617,6,4,45.45454545,unit,1597326,5
units,75,8,6,2,16300,590,NNS,4,0.063829787,6,1,45.45454545,unit,1013489,3
universe,83.33333333,6,5,1,10924,2632,NN,15,0.170212766,5,3,54.54545455,universe,468904,2
universities,50,4,2,2,16182,310,NNS,1,0.021276596,11,8,0,university,353335,5
university,100,6,6,0,10593,310,,0,0,11,6,0,university,4091376,0
unknown,45.45454545,11,5,6,14251,2777,JJ,8,0.14893617,7,7,36.36363636,unknown,451494,6
unleash,38.46153846,13,5,8,15136,7529,NN,5,0.106382979,9,9,18.18181818,unleash,36956,7
unleashed,20,5,1,4,18229,7529,JJ,1,0.021276596,9,9,18.18181818,unleash,35061,8
unless,16.66666667,6,1,5,9776,1001,IN,27,0.489361702,3,2,72.72727273,unless,1554987,9
unlike,33.33333333,9,3,6,15137,3687,IN,5,0.106382979,9,10,18.18181818,unlike,356812,7
unlock,44.44444444,9,4,5,14539,3521,NN,8,0.127659574,7,9,36.36363636,unlock,188733,6
unlocked,50,6,3,3,17588,3521,JJ,6,0.085106383,7,7,36.36363636,unlock,65185,5
